,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SM,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SM,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SM,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SM,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SM,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SM,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SM,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SM,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SM,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SM,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SM,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SM,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SM,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SM,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SM,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SM_Sum_SQDG,Sum_SM_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SM,Sum_SQDG,Sum_TG
PI534099,2.236088182,0.005569546,0.005841185,3.00545229,0.217102388,-0.705074717,301.8967642,0.116451636,0.004089423,-10.33431962,0.005181184,0.024910431,0.524560482,0.165491451,-125.1337355,0.101283606,0.001096849,0.002490754,0.002612234,1.34406698,0.097090262,-0.31531615,135.0111175,0.052078284,0.001828829,-4.621606476,0.002317075,0.011140183,0.234588459,0.074009358,-55.96100212,0.045294997,0.000490521,1.048772175,539.6224912,38.98026656,-126.5946482,54204.91436,20.90864069,0.734247054,-1855.50485,0.930270444,4.472614247,94.18370567,29.71363397,-22467.49293,18.18525358,0.196936915,514.5278491,37.16752552,-120.7074818,51684.16523,19.9363038,0.700101578,-1769.216323,0.887009083,4.264619481,89.80378003,28.33182905,-21422.66307,17.33956527,0.187778547,0.072236178,-0.234598539,100.4496945,0.038746792,0.001360668,-3.438523932,0.001723928,0.008288413,0.174536286,0.055063743,-41.63557543,0.033699955,0.000364953,-3.24765989,1390.573209,0.536390398,0.018836378,-47.60113293,0.023865164,0.114740474,2.416189369,0.76227375,-576.3812031,0.466524608,0.005052221,-428.1769816,-0.165162122,-0.005799985,14.65705601,-0.007348418,-0.0353302,-0.743978573,-0.234714772,177.4758511,-0.143649466,-0.00155565,0.000385733,1.35E-05,-0.034231303,1.72E-05,8.25E-05,0.001737549,0.000548172,-0.414491808,0.000335491,3.63E-06,0.03511692,-88.74344715,0.044492153,0.213912244,4.50453509,1.421117442,-1074.555408,0.869748246,0.009418925,-2527.085182,1.266971981,6.091429612,128.2725006,40.46816913,-30599.36409,24.76721354,0.268216146,-0.000501357,-0.002410457,-0.050759073,-0.016013773,12.10856061,-0.009800704,-0.000106137,4.807864502,101.2433602,31.94085563,-24151.57127,19.54835143,0.211698562,21.0578647,6.643460026,-5023.346905,4.065911471,0.044031724,0.31548593,-238.5496809,0.1930828,0.002090987,-756.1341356,0.61201715,0.00662783,-0.000809403,-8.77E-06,0.010829484,55079.44027,24632.05195,9889394.975,9429497.859,18326.50628,253702.6,-78118.58648,182.4446195,472981.2484,13468756.76,-5329.759701,10630666.63,2211099.466,105001.1242,332823.4771,-440.1645971,543813.9718,50216055.06
PI534101,16.84791537,0.407432961,0.157894482,51.06822181,-24.83724825,4.216455275,3058.26877,4.380268715,0.127351431,11.78195653,0.115062144,0.217296114,3.546846318,11.22709764,71.53721907,0.213110526,0.513508992,0.02418299,0.009371752,3.031130006,-1.474203052,0.250265697,181.5220876,0.259988765,0.007558884,0.699312424,0.006829459,0.012897507,0.210521376,0.666379039,4.246057599,0.012649074,0.030479082,0.387534877,125.3414099,-60.96033118,10.34883202,7506.188897,10.75089434,0.312570271,28.91753406,0.28240755,0.533329736,8.705349482,27.55569312,175.580343,0.523056666,1.26035211,323.4325928,-157.3028258,26.70425978,19369.06676,27.74174658,0.806560363,74.6191783,0.728728089,1.376210938,22.46339622,71.10506636,453.0697844,1.349702175,3.252228859,-0.48635428,0.082565148,59.88594592,0.085772885,0.002493751,0.230710139,0.002253107,0.004255016,0.0694531,0.219845087,1.400816722,0.004173056,0.010055353,-0.169763383,-123.132351,-0.176358857,-0.005127437,-0.47436642,-0.004632645,-0.0087488,-0.142803514,-0.452026631,-2.880239322,-0.008580279,-0.020674955,725.3174931,1.038850985,0.030203435,2.794279973,0.027288833,0.051535259,0.841191495,2.662686288,16.96619895,0.05054258,0.121786894,0.001432271,4.16E-05,0.003852492,3.76E-05,7.11E-05,0.001159756,0.003671063,0.02339141,6.97E-05,0.000167908,0.029073885,2.689779394,0.026268284,0.049607941,0.809732587,2.563107054,16.33169646,0.048652386,0.117232304,92.51530542,0.903500993,1.706271473,27.85085563,88.15839414,561.7307833,1.673405038,4.032220041,0.009765962,0.018443126,0.30104052,0.952906049,6.071760567,0.018087872,0.043584356,1.888510899,30.82548424,97.57420831,621.7268021,1.852134143,4.462883904,16.32264037,51.66727308,329.2153636,0.980737863,2.363176144,3.165374713,20.16924689,0.060084511,0.144779036,6.371835477,0.0189818,0.045738356,0.002979016,0.007178207,2.409589997,-420958.9005,-24985.81524,-1033197.951,-2666077.334,-8243.069477,16948.6932,-99837.15539,-137.646143,-96103.44202,-3305490.149,-35729.11676,-3658535.157,-1937259.224,-118685.4075,-37494.89974,-5884.473928,-1975307.875,-819769.2872
PI534104,-34.0962594,0.07809863,0.118212441,-33.76934171,4.313102499,-53.10609697,-64.37429801,0.994745944,0.020214451,22.6945545,-0.475973102,0.259062291,2.057512346,-9.33964117,-59.79474133,0.725445863,-0.088826833,-0.002290534,-0.003467021,0.990411919,-0.12649782,1.557534401,1.888016432,-0.029174636,-0.000592864,-0.665602471,0.013959687,-0.007597968,-0.060344225,0.273919818,1.753703848,-0.021276406,0.002605178,1.513630146,-432.3935199,55.22635257,-679.9875577,-824.2692306,12.73704723,0.258832332,290.5883801,-6.094512793,3.317116953,26.34505028,-119.5877715,-765.6311129,9.288842311,-1.137367361,-285.6665619,36.48602844,-449.2428744,-544.5644913,8.414900603,0.171001042,191.9810998,-4.026421387,2.191497679,17.40520982,-79.00726066,-505.8244346,6.136797905,-0.751416959,-0.127722433,1.572612739,1.906294134,-0.029457072,-0.000598604,-0.672046103,0.014094829,-0.007671523,-0.060928411,0.276571609,1.770681284,-0.021482381,0.002630399,-12.31273706,-14.92528824,0.230633504,0.004686754,5.261770271,-0.110355157,0.060064024,0.477037665,-2.165411365,-13.86351039,0.168195832,-0.020594649,1.212182813,-0.018731295,-0.000380643,-0.427343672,0.008962683,-0.004878202,-0.03874343,0.175867588,1.125948709,-0.013660312,0.00167263,-0.015452533,-0.000314014,-0.352540613,0.007393838,-0.004024312,-0.031961705,0.145083387,0.92886048,-0.011269185,0.001379849,0.020321219,22.81442275,-0.4784871,0.260430608,2.068379728,-9.388971348,-60.11056558,0.729277527,-0.089295999,1122.689651,-23.54618047,12.81569784,101.7842327,-462.0279497,-2958.01961,35.88748844,-4.394224455,-0.020973009,0.011415174,0.090661059,-0.41153666,-2.634761626,0.031965636,-0.003914015,-0.544279267,-4.322749198,19.62220371,125.6263033,-1.524132056,0.18662154,7.942152978,-36.05171997,-230.8122155,2.800275795,-0.342878282,-4.539288034,-29.06166831,0.352583966,-0.043171956,6.402252532,-0.077673847,0.009510733,-0.012132269,0.001485529,-0.122444469,449567.6314,-13185.24786,5756408.646,3803048.36,-13312.89296,104233.0043,-8465.461729,-6983.651012,451942.1607,22239913.42,19809.49357,-944523.1869,1735364.995,218500.5754,-48135.42868,-7518.514529,619712.1722,-5061169.188
PI534105,153.1896046,0.057313804,0.064942309,21.30626287,4.132983486,2.407241924,92.14858899,0.647453243,0.027601329,15.85649309,0.018254432,0.076124929,1.204418662,-12.33765295,31.35652012,0.513789107,0.112235561,0.000374136,0.000423934,0.13908426,0.02697953,0.015714134,0.601532912,0.004226483,0.000180178,0.103508937,0.000119162,0.000496933,0.007862274,-0.080538448,0.204690914,0.003353942,0.000732658,1.133100658,371.747491,72.11148434,42.00108441,1607.790487,11.29663705,0.481582566,276.6609779,0.318499745,1.328212808,21.01446032,-215.2649461,547.102406,8.96449145,1.958264032,328.0798473,63.64084586,37.06739035,1418.929973,9.969667711,0.42501305,244.1627545,0.281086894,1.172193131,18.54597839,-189.9786613,482.8365441,7.911469634,1.728234838,0.193979747,0.112982832,4.324953163,0.030387931,0.001295456,0.744217472,0.000856764,0.00357289,0.056528856,-0.57906227,1.471704367,0.024114464,0.005267726,0.582446538,22.2959006,0.156655173,0.006678306,3.836573056,0.004416769,0.01841888,0.291416277,-2.985168703,7.586897025,0.124314338,0.027156063,38.27973752,0.268960604,0.011465956,6.586996068,0.007583131,0.031623298,0.500331375,-5.125223531,13.02591144,0.213434762,0.04662413,0.007026187,0.000299531,0.172075267,0.000198098,0.000826111,0.013070397,-0.13388868,0.340282151,0.005575659,0.001217985,0.042630613,24.49056093,0.028194209,0.117575948,1.860240374,-19.05566633,48.43055538,0.793553994,0.173349292,574.4829594,0.661360621,2.7580168,43.63625637,-446.9948898,1136.051104,18.61465111,4.066310057,0.001151228,0.004800868,0.075957443,-0.778082069,1.977519238,0.032402443,0.007078208,4.170216236,65.97952005,-675.8716432,1717.748332,28.14599253,6.148400625,15.82160644,-162.0711265,411.9086961,6.749288512,1.474360148,-10.24365807,26.03456846,0.426586803,0.093186501,-2.541530406,-0.041643991,-0.009096995,0.016385399,0.003579337,0.218446751,-508584.7594,-3319.969136,-8873687.018,-7831331.623,-23870.20016,-123055.1153,-211272.8074,-5519.181193,-785515.8116,-18426096.87,-32074.22704,-27860892.05,-6680922.637,-422265.758,41222.16448,-16219.42605,-989870.6544,-4531404.79
PI534108,55.07578501,0.313135,0.244941297,33.7153091,90.09602562,6.821439559,55.98524011,5.160026891,0.084266113,-76.51110632,0.032572687,0.123571367,2.818306671,10.25383419,-341.1741223,18.30511925,0.110609131,0.005685529,0.00444735,0.612162116,1.635855496,0.123855512,1.016512794,0.093689575,0.001530003,-1.389196837,0.000591416,0.002243661,0.05117143,0.186176814,-6.194630223,0.332362385,0.002008308,0.782222673,107.6702032,287.7226293,21.78434079,178.789468,16.47860152,0.269104739,-244.3390431,0.104021227,0.394626493,9.000292744,32.74573007,-1089.543239,58.45759573,0.353231453,137.6464872,367.8270129,27.84928324,228.5659494,21.06638184,0.344025747,-312.3650738,0.132981605,0.504493805,11.50604943,41.86241487,-1392.881178,74.73267871,0.451574041,2.672258627,0.202324693,1.660528751,0.153046999,0.002499343,-2.269328337,0.00096611,0.003665141,0.083591305,0.304129918,-10.11926426,0.542931972,0.00328068,0.075712991,0.621395225,0.057272525,0.000935292,-0.84921733,0.000361533,0.001371552,0.031281143,0.113810061,-3.786783268,0.203173438,0.00122768,8.207247111,0.756442514,0.012353127,-11.21626977,0.004775046,0.018115145,0.413154239,1.503177461,-50.01497402,2.683468657,0.016214925,0.09216763,0.001505149,-1.366629958,0.000581808,0.002207213,0.050340173,0.183152455,-6.094001235,0.326963307,0.001975684,0.016330557,-14.82765651,0.006312503,0.023947815,0.546180617,1.987166813,-66.11867138,3.547485244,0.021435766,-907.9700484,0.386545504,1.466442004,33.4453149,121.6839591,-4048.770163,217.2299005,1.312616992,-0.000425725,-0.001615078,-0.036835262,-0.134017592,4.459145067,-0.23924787,-0.001445661,3.793711194,86.52361649,314.7985372,-10474.23945,561.9775642,3.39576319,22.80711738,82.97904642,-2760.948031,148.1339869,0.895103242,3.638296109,-121.0564222,6.495077148,0.039246663,-33.27283393,1.785197508,0.0107871,-0.053653305,-0.000324201,0.006042524,-888905.8167,-16139.68492,-2838730.311,-3629056.544,-26365.05019,-9866.204537,-130310.5905,-15877.50298,-172267.6714,-10548793.45,11617.99717,-27289913.76,-7193461.063,-315404.2198,-86690.09073,2605.431533,-48560.504,-8036459.619
PI534112,7.335197447,-3.846498104,-0.987450019,-30.07165317,16.46221004,1.495349587,31.11064195,5.036646338,-0.146103057,13.36005985,0.042140901,0.22049488,11.81298186,2.632172519,7.552285034,-4.312591025,0.170908636,-0.52438917,-0.134618056,-4.099637861,2.244276334,0.203859487,4.241282143,0.686640867,-0.019918081,1.821363358,0.005745026,0.030059843,1.610451791,0.3588414,1.02959533,-0.587931144,0.0232998,0.256714027,7.817930064,-4.279791537,-0.388756096,-8.088042969,-1.309410846,0.037983395,-3.473304676,-0.010955654,-0.057323538,-3.071100399,-0.684303605,-1.963418369,1.121173314,-0.044432268,30.45384839,-16.67143624,-1.51435471,-31.50604218,-5.100659518,0.147959952,-13.52985933,-0.042676491,-0.223297256,-11.96311878,-2.665626076,-7.648270685,4.367401835,-0.173080797,-0.547432825,-0.049726218,-1.034550438,-0.167488176,0.004858498,-0.444274207,-0.00140135,-0.007332317,-0.392827817,-0.087530024,-0.251142995,0.143410507,-0.00568338,0.090835288,1.889821712,0.305952015,-0.008875057,0.811559312,0.002559857,0.013394002,0.717581773,0.159891808,0.458764954,-0.261969141,0.010381877,20.80492898,3.368206594,-0.097704951,8.934405687,0.028181304,0.147453734,7.899812837,1.760238905,5.050514676,-2.884001884,0.114293432,0.161894645,-0.004696241,0.429436971,0.001354549,0.007087442,0.379708715,0.084606821,0.24275568,-0.138621088,0.005493575,-0.029008004,2.652570571,0.008366857,0.043778114,2.345406262,0.522604198,1.499467012,-0.856242574,0.033933023,-91.44271233,-0.288432715,-1.50917362,-80.8537622,-18.01586199,-51.69149206,29.51745912,-1.16978138,0.003154245,0.016504034,0.884201268,0.197018018,0.565288264,-0.322797283,0.012792505,5.232324711,280.3210528,62.46122954,179.2150802,-102.3374175,4.055647371,53.57485788,11.93756752,34.25152109,-19.55869009,0.775113854,0.22282033,0.639320802,-0.365072179,0.014467866,2.869221139,-1.638415033,0.064930636,-0.571031285,0.022630056,-0.039630152,606807.3688,82725.4308,-157755.7956,-614519.5778,-20178.71666,36860.62609,405796.3262,19504.8167,120478.4549,-4153283.165,45419.50976,14399487.14,2752024.758,51367.84055,230534.8013,80347.51947,-140705.9852,3550478.094
PI534114,70.54569314,0.091106667,0.103723675,-312.7452002,-84.22453898,3.108267726,-358.2222802,0.942632822,0.038086595,-17.88997953,0.031504185,0.307094558,2.073552144,134.7702372,226.6210753,0.781386732,0.122128414,0.001291456,0.001470305,-4.433228824,-1.193900509,0.044060347,-5.077875973,0.013362018,0.000539885,-0.253594213,0.000446578,0.00435313,0.029393037,1.910396386,3.212401284,0.011076321,0.001731196,1.138486108,-3432.736691,-924.4607591,34.11679751,-3931.899719,10.34647461,0.418043995,-196.3630108,0.345794509,3.370714424,22.75960917,1479.257676,2487.4258,8.576614132,1.340499194,-3015.176615,-812.008818,29.96681054,-3453.621164,9.087923457,0.367192882,-172.4773007,0.303731865,2.960698773,19.99111715,1299.319917,2184.853888,7.533349831,1.177440097,0.269307215,-0.009938658,1.145412559,-0.00301406,-0.000121782,0.057203051,-0.000100734,-0.000981932,-0.006630165,-0.430926637,-0.724618875,-0.002498477,-0.000390505,-0.036904538,4.253181847,-0.011191902,-0.000452203,0.212408162,-0.00037405,-0.003646141,-0.024619335,-1.600130305,-2.690677539,-0.009277424,-0.001450034,-115.2482063,0.30326629,0.012253319,-5.755610877,0.010135609,0.098799262,0.667108604,43.35863224,72.90912342,0.251389777,0.039291472,-0.002631419,-0.000106321,0.049941002,-8.79E-05,-0.000857274,-0.005788451,-0.376219584,-0.632626969,-0.00218129,-0.000340929,0.040404487,-18.97873607,0.033421481,0.325783859,2.199745327,142.9721458,240.412884,0.828940722,0.129560961,-469.7185299,0.82717253,8.063061454,54.44309554,3538.521527,5950.153163,20.51605628,3.20659837,-0.001760996,-0.01716573,-0.115905786,-7.533280682,-12.66748656,-0.043677341,-0.006826638,9.747738428,65.81830704,4277.851839,7193.36408,24.80263251,3.876577443,6.7521618,438.8558301,737.9521038,2.544449946,0.397689933,64.99486284,109.2912353,0.37683486,0.058898164,1.681536517,0.005797918,0.000906197,0.003447988,0.00053891,0.156297016,648028.7539,9185.943536,7112857.619,6247645.507,-2072.066185,-7694.061158,208485.5009,-1809.012978,687466.7834,17014614.97,-36223.00141,20569608.35,2110192.892,312521.0792,4808.396626,2859.525546,829331.6581,5306125.996
PI534115,54.04029555,-1.912070882,3.141332849,-362.1645174,10.50836783,4.403269847,42.37866403,5.622361666,-0.197195029,18.24586896,0.140618221,0.376577457,2.669623845,221.4170212,348.6786166,0.632912125,0.864466318,-0.035382317,0.058129454,-6.701749383,0.1944543,0.081481232,0.78420489,0.104040172,-0.003649037,0.337634515,0.002602099,0.006968457,0.049400615,4.097257776,6.4521967,0.011711855,0.015996699,-1.642895605,189.4095667,-5.495804538,-2.302880028,-22.16375157,-2.940456716,0.103131652,-9.542464731,-0.073542369,-0.196947435,-1.396195021,-115.7995884,-182.3565328,-0.331008715,-0.452109975,-115.2900806,3.34519401,1.401720244,13.49066338,1.789801316,-0.062774319,5.80832081,0.044763872,0.119878241,0.849837942,70.48505581,110.99703,0.201478849,0.275190933,-0.029015454,-0.012158203,-0.117014953,-0.015524331,0.00054449,-0.050380057,-0.000388272,-0.001039797,-0.007371301,-0.611371381,-0.962763054,-0.001747582,-0.002386944,0.419025097,4.032849317,0.535036626,-0.018765524,1.736318071,0.013381547,0.035835961,0.25404743,21.07054347,33.18104412,0.060229346,0.082264566,9.624362235,1.276860574,-0.044783771,4.143709014,0.031934954,0.08552223,0.606282135,50.28468136,79.18629308,0.143736847,0.19632372,0.13266963,-0.004653168,0.430543751,0.003318137,0.008886015,0.062994526,5.224728676,8.22769251,0.014934688,0.020398621,-0.035073345,3.245232171,0.025010526,0.066978519,0.474822504,39.38149737,62.01639761,0.112570511,0.153755018,-92.52702271,-0.71309212,-1.909670126,-13.53798751,-1122.832669,-1768.191712,-3.209574438,-4.383813939,0.007706853,0.020639053,0.146313878,12.13518642,19.11000333,0.034687968,0.047378742,2.678013223,18.98490691,1574.596939,2479.611909,4.500925405,6.147612374,7.089175941,587.9720554,925.9147368,1.680695736,2.295587012,82.93940796,130.6096427,0.23707914,0.323815777,1.574759767,0.002858462,0.003904245,0.001815173,0.002479264,1.365855201,-742670.5693,-13742.90354,388411.6307,-236418.9358,2050.644206,-70674.20757,-168663.424,-17524.63383,-132092.2796,3766172.869,-40703.49135,-5281467.519,-1972158.865,-278192.9637,-3354.171081,-2129.957313,-1173418.14,-859108.7397
PI534116,32.57788685,0.536737211,0.396160575,37.16179022,4.733601004,3.610737683,26.79528425,4.170489709,-0.763897589,24.8586258,0.032002327,0.168627338,9.708241677,8.867216245,-103.8172188,-1.584891519,0.224344651,0.016475507,0.012160414,1.140705976,0.145301045,0.110834005,0.82249915,0.128015968,-0.023448347,0.763052126,0.000982333,0.005176129,0.298000964,0.272185126,-3.186738884,-0.048649304,0.006886409,0.738090386,69.23647078,8.819215265,6.727198356,49.92253882,7.770077469,-1.423224575,46.31433278,0.059623827,0.314171133,18.08751374,16.52059158,-193.4228085,-2.952825864,0.417978569,93.80486734,11.94869277,9.114328651,67.63743268,10.52727093,-1.928252422,62.74886333,0.0807812,0.42565401,24.50582486,22.3828841,-262.0584309,-4.000629081,0.566297268,0.127378175,0.097162641,0.721043956,0.11222521,-0.020555995,0.668929717,0.000861162,0.004537654,0.261242573,0.238611116,-2.793654938,-0.042648417,0.006036971,0.762788769,5.660655434,0.881039552,-0.161377689,5.251525378,0.006760673,0.035623479,2.050920994,1.873249612,-21.93197497,-0.334817302,0.047394077,7.420999973,1.155024285,-0.211562749,6.884639092,0.008863099,0.046701631,2.688714199,2.455790762,-28.75235696,-0.438938427,0.062132636,0.155642675,-0.028508658,0.927723907,0.001194327,0.006293172,0.362311576,0.330924508,-3.874458573,-0.059148151,0.008372542,-0.18316736,5.960601161,0.007673518,0.040433462,2.327842137,2.126181063,-24.89329215,-0.38002528,0.053793359,-32.54183043,-0.041893478,-0.220746,-12.70882618,-11.60785997,135.9046294,2.074743449,-0.293684199,0.001287373,0.006783454,0.390538148,0.35670581,-4.176305624,-0.0637562,0.009024821,5.269221163,303.3604945,277.0803606,-3244.052205,-49.52425895,7.010260625,57.5721696,52.58468985,-615.6606649,-9.398781608,1.330416851,0.913369953,-10.69372006,-0.16325217,0.02310868,-11.70798319,-0.178736085,0.02530046,0.015266172,-0.002160958,-0.141552055,-536899.248,-16480.48109,-1000301.893,-1355256.634,-14447.61527,-113423.0045,-148695.1685,-20037.07977,-128737.6988,702841.9199,-21598.10652,-16776881.62,-3183939.543,-55303.44895,-60548.7938,5171.581886,338760.8815,-2393189.429
PI534117,-95.80460851,0.139902391,0.104764637,-125.1333201,12.24665137,5.854778391,85.80686542,2.031992381,0.060373019,28.76574159,0.054790269,0.126559028,2.672542856,10.99497665,-123.4317276,1.040786308,0.092309205,-0.001460289,-0.001093524,1.306130489,-0.12782946,-0.061111657,-0.895644445,-0.021209756,-0.000630168,-0.300254257,-0.000571896,-0.001321012,-0.027895765,-0.11476459,1.288369417,-0.010863635,-0.000963515,0.748840931,-894.4330366,87.53711292,41.84902318,613.3338036,14.52435781,0.431536719,205.6129381,0.391632116,0.904623766,19.10291056,78.5903414,-882.2703245,7.439374717,0.659811489,-1194.423273,116.8968058,55.88506373,819.044176,19.39578514,0.576272878,274.5749189,0.522984387,1.208031944,25.50997115,104.9493131,-1178.181223,9.934519341,0.881110342,-0.097868828,-0.046788325,-0.685723557,-0.01623862,-0.00048247,-0.229880751,-0.000437855,-0.001011394,-0.021357564,-0.087866099,0.986401763,-0.008317419,-0.000737687,0.478071778,7.00655737,0.165922285,0.004929757,2.348865883,0.004473898,0.010334174,0.218226418,0.897794533,-10.07881452,0.084985379,0.007537506,14.65586905,0.347065635,0.010311751,4.913207583,0.009358214,0.021616365,0.456472078,1.877949243,-21.08222026,0.177766986,0.015766473,0.023681,0.000703592,0.335238229,0.00063853,0.001474929,0.031146026,0.128136328,-1.438483122,0.012129406,0.001075779,0.029711243,14.15642197,0.026963816,0.06228322,1.315232715,5.410933993,-60.74418822,0.512199907,0.045427929,476.4668429,0.907529067,2.096284572,44.26717293,182.1173911,-2044.484944,17.23926236,1.528981104,0.001904706,0.004399644,0.092907143,0.382224689,-4.290928056,0.036181452,0.003208998,2.309881467,48.77769159,200.6738932,-2252.803815,18.99582393,1.6847737,21.11696738,86.87627315,-975.2897918,8.223722387,0.729376691,4.114050639,-46.18512565,0.389436714,0.034539841,-11.2261928,0.094660165,0.00839558,-0.008432081,-0.000747856,0.088691794,1641556.277,-17134.41872,11733582.74,15668992.24,-13118.45858,134041.2352,280378.8918,19130.82676,807855.5278,27190230.24,57066.36389,29960726.59,12970677.07,614230.1042,149300.5697,-13299.30569,1577227.01,17783234.97
