Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
6	SORBI_3006G138966	SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655,SNP_50123798,SNP_50126562,SNP_50126715,SNP_50128932	4.202358e-06	gibberellic acid	1
6	SORBI_3006G139000	SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655,SNP_50123798,SNP_50126562,SNP_50126715,SNP_50128932,SNP_50134263,SNP_50134852	4.202358e-06	gibberellic acid	1
6	SORBI_3006G139100	SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655,SNP_50123798,SNP_50126562,SNP_50126715,SNP_50128932,SNP_50134263,SNP_50134852,SNP_50136577,SNP_50137596	4.202358e-06	gibberellic acid	1
7	SORBI_3007G008100	SNP_708718,SNP_708777,SNP_708920,SNP_709265,SNP_716693,SNP_719466,SNP_719470,SNP_719471,SNP_719478,SNP_721196,SNP_726113,SNP_726414,SNP_726744,SNP_727808,SNP_727859,SNP_727870,SNP_727884,SNP_727886,SNP_727957,SNP_727965,SNP_727974,SNP_727992,SNP_728053,SNP_728101,SNP_728108,SNP_728124,SNP_728151,SNP_728294,SNP_728315,SNP_728317,SNP_728318,SNP_728348,SNP_728349,SNP_728380,SNP_728504,SNP_729006,SNP_730319,SNP_730471,SNP_730620,SNP_732129,SNP_733226	7.28642e-06	gibberellic acid	1
7	SORBI_3007G008200	SNP_716693,SNP_719466,SNP_719470,SNP_719471,SNP_719478,SNP_721196,SNP_726113,SNP_726414,SNP_726744,SNP_727808,SNP_727859,SNP_727870,SNP_727884,SNP_727886,SNP_727957,SNP_727965,SNP_727974,SNP_727992,SNP_728053,SNP_728101,SNP_728108,SNP_728124,SNP_728151,SNP_728294,SNP_728315,SNP_728317,SNP_728318,SNP_728348,SNP_728349,SNP_728380,SNP_728504,SNP_729006,SNP_730319,SNP_730471,SNP_730620,SNP_732129,SNP_733226,SNP_735676,SNP_736290,SNP_736461,SNP_736624,SNP_736919,SNP_737098,SNP_737456,SNP_737459,SNP_737514,SNP_740814	7.28642e-06	gibberellic acid	1
7	SORBI_3007G008300	SNP_729006,SNP_730319,SNP_730471,SNP_730620,SNP_732129,SNP_733226,SNP_735676,SNP_736290,SNP_736461,SNP_736624,SNP_736919,SNP_737098,SNP_737456,SNP_737459,SNP_737514,SNP_740814,SNP_748060,SNP_748515,SNP_752276,SNP_753147,SNP_753167,SNP_753211,SNP_753260,SNP_754228,SNP_758547	7.28642e-06	gibberellic acid	1
7	SORBI_3007G010800	SNP_961025,SNP_963619,SNP_970111,SNP_970801,SNP_970818,SNP_970916,SNP_974534,SNP_975211	6.097472e-06	gibberellic acid	1
7	SORBI_3007G010900	SNP_961025,SNP_963619,SNP_970111,SNP_970801,SNP_970818,SNP_970916,SNP_974534,SNP_975211	6.097472e-06	gibberellic acid	1
7	SORBI_3007G011000	SNP_970111,SNP_970801,SNP_970818,SNP_970916,SNP_974534,SNP_975211,SNP_983755,SNP_984980,SNP_986644,SNP_989724,SNP_990419,SNP_990446,SNP_991824,SNP_992972,SNP_993433	6.097472e-06	gibberellic acid	1
7	SORBI_3007G069450	SNP_7729898,SNP_7729977,SNP_7733021,SNP_7734614,SNP_7735911,SNP_7739063,SNP_7739347,SNP_7739379	7.972187e-06	gibberellic acid	1
7	SORBI_3007G069500	SNP_7729898,SNP_7729977,SNP_7733021,SNP_7734614,SNP_7735911,SNP_7739063,SNP_7739347,SNP_7739379	7.972187e-06	gibberellic acid	1
7	SORBI_3007G147800	SNP_57826064,SNP_57836548,SNP_57837043,SNP_57837546,SNP_57838892,SNP_57839144,SNP_57842174,SNP_57846265,SNP_57846803	6.747543e-07	gibberellic acid	1
7	SORBI_3007G147901	SNP_57836548,SNP_57837043,SNP_57837546,SNP_57838892,SNP_57839144,SNP_57842174,SNP_57846265,SNP_57846803,SNP_57849764	6.747543e-07	gibberellic acid	1
7	SORBI_3007G148000	SNP_57836548,SNP_57837043,SNP_57837546,SNP_57838892,SNP_57839144,SNP_57842174,SNP_57846265,SNP_57846803,SNP_57849764	6.747543e-07	gibberellic acid	1
7	SORBI_3007G190200	SNP_62292504,SNP_62295156,SNP_62295277,SNP_62295566,SNP_62295612,SNP_62296022,SNP_62296030,SNP_62296052,SNP_62296076,SNP_62296092,SNP_62296211,SNP_62296216,SNP_62296217,SNP_62296221,SNP_62296260,SNP_62296269,SNP_62296344,SNP_62296399,SNP_62296412,SNP_62296417,SNP_62296433,SNP_62296494,SNP_62296559,SNP_62296609,SNP_62296628,SNP_62296663,SNP_62296667,SNP_62296699,SNP_62296727,SNP_62296738,SNP_62296767,SNP_62296855,SNP_62296893,SNP_62296933,SNP_62296978,SNP_62296995,SNP_62297215,SNP_62297271,SNP_62297292,SNP_62297323,SNP_62297408,SNP_62297460,SNP_62297506,SNP_62297599,SNP_62297726,SNP_62297848,SNP_62297928,SNP_62297931,SNP_62297933,SNP_62297993,SNP_62298031,SNP_62298092,SNP_62298208,SNP_62298212,SNP_62298253,SNP_62298279,SNP_62298326,SNP_62298451,SNP_62298463,SNP_62298531,SNP_62298563,SNP_62298623,SNP_62298772,SNP_62298785,SNP_62298806,SNP_62298811,SNP_62298815,SNP_62298828,SNP_62298830,SNP_62298842,SNP_62298880,SNP_62298896,SNP_62298905,SNP_62298906,SNP_62298911,SNP_62298913,SNP_62298951,SNP_62298959,SNP_62298967,SNP_62299016,SNP_62299017,SNP_62299032,SNP_62299060,SNP_62299065,SNP_62299170,SNP_62299224,SNP_62299254,SNP_62299302,SNP_62299336,SNP_62299432,SNP_62299446,SNP_62299467,SNP_62299469,SNP_62299531,SNP_62299534,SNP_62299554,SNP_62299570,SNP_62299590,SNP_62299643,SNP_62299778,SNP_62299821,SNP_62299900,SNP_62299920,SNP_62299994,SNP_62299995,SNP_62300045,SNP_62300058,SNP_62300143,SNP_62300157,SNP_62300167,SNP_62301044,SNP_62301074,SNP_62301078,SNP_62301141,SNP_62301306,SNP_62301310,SNP_62301425,SNP_62301447,SNP_62301460,SNP_62301495,SNP_62301524,SNP_62301525,SNP_62301553,SNP_62301605,SNP_62302038,SNP_62302042,SNP_62302103,SNP_62302112,SNP_62302133,SNP_62302152,SNP_62302158,SNP_62302185,SNP_62302190,SNP_62302199,SNP_62302202,SNP_62302211,SNP_62302226,SNP_62302236,SNP_62302273,SNP_62302295,SNP_62302323,SNP_62302348,SNP_62302354,SNP_62302355,SNP_62302366,SNP_62302367,SNP_62302424,SNP_62302501,SNP_62302538,SNP_62302550,SNP_62302583,SNP_62302591,SNP_62302614,SNP_62302674,SNP_62302683,SNP_62302686,SNP_62302687,SNP_62302697,SNP_62302711,SNP_62302725,SNP_62302727,SNP_62302728,SNP_62302755,SNP_62302783,SNP_62302812,SNP_62302861,SNP_62302919,SNP_62302920,SNP_62302937,SNP_62302938,SNP_62303118,SNP_62303135,SNP_62303464,SNP_62303541,SNP_62303549,SNP_62304438,SNP_62304480,SNP_62304485,SNP_62304500,SNP_62304504,SNP_62304506,SNP_62304508,SNP_62304516,SNP_62304555,SNP_62304557,SNP_62304572,SNP_62304582,SNP_62304583,SNP_62304597,SNP_62304599,SNP_62304604,SNP_62304617,SNP_62304627,SNP_62304741,SNP_62304850,SNP_62304893,SNP_62305129,SNP_62305149,SNP_62305201,SNP_62305230,SNP_62305289,SNP_62305295,SNP_62305444,SNP_62305885,SNP_62306307,SNP_62307006,SNP_62307751,SNP_62308160,SNP_62308377,SNP_62308835,SNP_62308935,SNP_62309033,SNP_62309099,SNP_62309147,SNP_62309172,SNP_62309184,SNP_62309193,SNP_62309201,SNP_62309342,SNP_62310709,SNP_62310989,SNP_62311256,SNP_62312933,SNP_62312987,SNP_62314293,SNP_62314766,SNP_62314976,SNP_62315020,SNP_62315066,SNP_62315798,SNP_62316571,SNP_62316685,SNP_62317064,SNP_62317517,SNP_62317796,SNP_62318914,SNP_62321136	8.607028e-06	gibberellic acid	1
7	SORBI_3007G190333	SNP_62344625,SNP_62344646,SNP_62344648,SNP_62344665,SNP_62344784,SNP_62344797,SNP_62344800,SNP_62344806,SNP_62344817,SNP_62344850,SNP_62344874,SNP_62344882,SNP_62344894,SNP_62344913,SNP_62344914,SNP_62344931,SNP_62344934,SNP_62344935,SNP_62344938,SNP_62344956,SNP_62344966,SNP_62344970,SNP_62344972,SNP_62344974,SNP_62345045,SNP_62345077,SNP_62345147,SNP_62345238,SNP_62346489,SNP_62346572,SNP_62346676,SNP_62346848,SNP_62348485,SNP_62348505,SNP_62348524,SNP_62348525,SNP_62348537,SNP_62348556,SNP_62348557,SNP_62348578,SNP_62348583,SNP_62348597,SNP_62348623,SNP_62348625,SNP_62348683,SNP_62348689,SNP_62348735,SNP_62348745,SNP_62348761,SNP_62348766,SNP_62348794,SNP_62348820,SNP_62348871,SNP_62348889,SNP_62348892,SNP_62348898,SNP_62348906,SNP_62348925,SNP_62348930,SNP_62348941,SNP_62348949,SNP_62348956,SNP_62348958,SNP_62348999,SNP_62349030,SNP_62349032,SNP_62349038,SNP_62349053,SNP_62349078,SNP_62349089,SNP_62349124,SNP_62349134,SNP_62349160,SNP_62349171,SNP_62349241,SNP_62349249,SNP_62349286,SNP_62349292,SNP_62349311,SNP_62349314,SNP_62349318,SNP_62349353,SNP_62349359,SNP_62349362,SNP_62349387,SNP_62349389,SNP_62349390,SNP_62349404,SNP_62349405,SNP_62349471,SNP_62349475,SNP_62349480,SNP_62349485,SNP_62349489,SNP_62349544,SNP_62349573,SNP_62349641,SNP_62349662,SNP_62349663,SNP_62349672,SNP_62349674,SNP_62349701,SNP_62349761,SNP_62349772,SNP_62349784,SNP_62349791,SNP_62349797,SNP_62349800,SNP_62349812,SNP_62349842,SNP_62349870,SNP_62349907,SNP_62349935,SNP_62349948,SNP_62349962,SNP_62350001,SNP_62350047,SNP_62350072,SNP_62350134,SNP_62350325,SNP_62350372,SNP_62350386,SNP_62350413,SNP_62350446,SNP_62350592,SNP_62350631,SNP_62350723,SNP_62350729,SNP_62350748,SNP_62350870,SNP_62350956,SNP_62351049,SNP_62351143,SNP_62351160,SNP_62351165,SNP_62351198,SNP_62351213,SNP_62351274,SNP_62351275,SNP_62351276,SNP_62351307,SNP_62351318,SNP_62351320,SNP_62351324,SNP_62351325,SNP_62351336,SNP_62351337,SNP_62351340,SNP_62351345,SNP_62351351,SNP_62351359,SNP_62351363,SNP_62351431,SNP_62351441,SNP_62351451,SNP_62351453,SNP_62351462,SNP_62351466,SNP_62351490,SNP_62351505,SNP_62351553,SNP_62351629,SNP_62351675,SNP_62351713,SNP_62351739,SNP_62351807,SNP_62351829,SNP_62351839,SNP_62351905,SNP_62351908,SNP_62351990,SNP_62352000,SNP_62352029,SNP_62352046,SNP_62352130,SNP_62352144,SNP_62352179,SNP_62352216,SNP_62352262,SNP_62352271,SNP_62352356,SNP_62352383,SNP_62352414,SNP_62352415,SNP_62352422,SNP_62352440,SNP_62352523,SNP_62352550,SNP_62352619,SNP_62352664,SNP_62352726,SNP_62352758,SNP_62352773,SNP_62352778,SNP_62352779,SNP_62352781,SNP_62352788,SNP_62352800,SNP_62352807,SNP_62352810,SNP_62352812,SNP_62352814,SNP_62352822,SNP_62352843,SNP_62352853,SNP_62352859,SNP_62352901,SNP_62352941,SNP_62352949,SNP_62352970,SNP_62353413,SNP_62353436,SNP_62353437,SNP_62353441,SNP_62355145,SNP_62355532,SNP_62357782,SNP_62358345,SNP_62358346,SNP_62359396,SNP_62360012,SNP_62360147,SNP_62360156,SNP_62361045,SNP_62361070,SNP_62362457,SNP_62363677,SNP_62365341,SNP_62365540,SNP_62365789,SNP_62365808,SNP_62366277,SNP_62366408,SNP_62366522,SNP_62366675,SNP_62366715,SNP_62366797,SNP_62366803,SNP_62367038,SNP_62369346	2.044723e-06	gibberellic acid	1
7	SORBI_3007G190466	SNP_62344625,SNP_62344646,SNP_62344648,SNP_62344665,SNP_62344784,SNP_62344797,SNP_62344800,SNP_62344806,SNP_62344817,SNP_62344850,SNP_62344874,SNP_62344882,SNP_62344894,SNP_62344913,SNP_62344914,SNP_62344931,SNP_62344934,SNP_62344935,SNP_62344938,SNP_62344956,SNP_62344966,SNP_62344970,SNP_62344972,SNP_62344974,SNP_62345045,SNP_62345077,SNP_62345147,SNP_62345238,SNP_62346489,SNP_62346572,SNP_62346676,SNP_62346848,SNP_62348485,SNP_62348505,SNP_62348524,SNP_62348525,SNP_62348537,SNP_62348556,SNP_62348557,SNP_62348578,SNP_62348583,SNP_62348597,SNP_62348623,SNP_62348625,SNP_62348683,SNP_62348689,SNP_62348735,SNP_62348745,SNP_62348761,SNP_62348766,SNP_62348794,SNP_62348820,SNP_62348871,SNP_62348889,SNP_62348892,SNP_62348898,SNP_62348906,SNP_62348925,SNP_62348930,SNP_62348941,SNP_62348949,SNP_62348956,SNP_62348958,SNP_62348999,SNP_62349030,SNP_62349032,SNP_62349038,SNP_62349053,SNP_62349078,SNP_62349089,SNP_62349124,SNP_62349134,SNP_62349160,SNP_62349171,SNP_62349241,SNP_62349249,SNP_62349286,SNP_62349292,SNP_62349311,SNP_62349314,SNP_62349318,SNP_62349353,SNP_62349359,SNP_62349362,SNP_62349387,SNP_62349389,SNP_62349390,SNP_62349404,SNP_62349405,SNP_62349471,SNP_62349475,SNP_62349480,SNP_62349485,SNP_62349489,SNP_62349544,SNP_62349573,SNP_62349641,SNP_62349662,SNP_62349663,SNP_62349672,SNP_62349674,SNP_62349701,SNP_62349761,SNP_62349772,SNP_62349784,SNP_62349791,SNP_62349797,SNP_62349800,SNP_62349812,SNP_62349842,SNP_62349870,SNP_62349907,SNP_62349935,SNP_62349948,SNP_62349962,SNP_62350001,SNP_62350047,SNP_62350072,SNP_62350134,SNP_62350325,SNP_62350372,SNP_62350386,SNP_62350413,SNP_62350446,SNP_62350592,SNP_62350631,SNP_62350723,SNP_62350729,SNP_62350748,SNP_62350870,SNP_62350956,SNP_62351049,SNP_62351143,SNP_62351160,SNP_62351165,SNP_62351198,SNP_62351213,SNP_62351274,SNP_62351275,SNP_62351276,SNP_62351307,SNP_62351318,SNP_62351320,SNP_62351324,SNP_62351325,SNP_62351336,SNP_62351337,SNP_62351340,SNP_62351345,SNP_62351351,SNP_62351359,SNP_62351363,SNP_62351431,SNP_62351441,SNP_62351451,SNP_62351453,SNP_62351462,SNP_62351466,SNP_62351490,SNP_62351505,SNP_62351553,SNP_62351629,SNP_62351675,SNP_62351713,SNP_62351739,SNP_62351807,SNP_62351829,SNP_62351839,SNP_62351905,SNP_62351908,SNP_62351990,SNP_62352000,SNP_62352029,SNP_62352046,SNP_62352130,SNP_62352144,SNP_62352179,SNP_62352216,SNP_62352262,SNP_62352271,SNP_62352356,SNP_62352383,SNP_62352414,SNP_62352415,SNP_62352422,SNP_62352440,SNP_62352523,SNP_62352550,SNP_62352619,SNP_62352664,SNP_62352726,SNP_62352758,SNP_62352773,SNP_62352778,SNP_62352779,SNP_62352781,SNP_62352788,SNP_62352800,SNP_62352807,SNP_62352810,SNP_62352812,SNP_62352814,SNP_62352822,SNP_62352843,SNP_62352853,SNP_62352859,SNP_62352901,SNP_62352941,SNP_62352949,SNP_62352970,SNP_62353413,SNP_62353436,SNP_62353437,SNP_62353441,SNP_62355145,SNP_62355532,SNP_62357782,SNP_62358345,SNP_62358346,SNP_62359396,SNP_62360012,SNP_62360147,SNP_62360156,SNP_62361045,SNP_62361070,SNP_62362457,SNP_62363677,SNP_62365341,SNP_62365540,SNP_62365789,SNP_62365808,SNP_62366277,SNP_62366408,SNP_62366522,SNP_62366675,SNP_62366715,SNP_62366797,SNP_62366803,SNP_62367038	2.044723e-06	gibberellic acid	1
7	SORBI_3007G190600	SNP_62344625,SNP_62344646,SNP_62344648,SNP_62344665,SNP_62344784,SNP_62344797,SNP_62344800,SNP_62344806,SNP_62344817,SNP_62344850,SNP_62344874,SNP_62344882,SNP_62344894,SNP_62344913,SNP_62344914,SNP_62344931,SNP_62344934,SNP_62344935,SNP_62344938,SNP_62344956,SNP_62344966,SNP_62344970,SNP_62344972,SNP_62344974,SNP_62345045,SNP_62345077,SNP_62345147,SNP_62345238,SNP_62346489,SNP_62346572,SNP_62346676,SNP_62346848,SNP_62348485,SNP_62348505,SNP_62348524,SNP_62348525,SNP_62348537,SNP_62348556,SNP_62348557,SNP_62348578,SNP_62348583,SNP_62348597,SNP_62348623,SNP_62348625,SNP_62348683,SNP_62348689,SNP_62348735,SNP_62348745,SNP_62348761,SNP_62348766,SNP_62348794,SNP_62348820,SNP_62348871,SNP_62348889,SNP_62348892,SNP_62348898,SNP_62348906,SNP_62348925,SNP_62348930,SNP_62348941,SNP_62348949,SNP_62348956,SNP_62348958,SNP_62348999,SNP_62349030,SNP_62349032,SNP_62349038,SNP_62349053,SNP_62349078,SNP_62349089,SNP_62349124,SNP_62349134,SNP_62349160,SNP_62349171,SNP_62349241,SNP_62349249,SNP_62349286,SNP_62349292,SNP_62349311,SNP_62349314,SNP_62349318,SNP_62349353,SNP_62349359,SNP_62349362,SNP_62349387,SNP_62349389,SNP_62349390,SNP_62349404,SNP_62349405,SNP_62349471,SNP_62349475,SNP_62349480,SNP_62349485,SNP_62349489,SNP_62349544,SNP_62349573,SNP_62349641,SNP_62349662,SNP_62349663,SNP_62349672,SNP_62349674,SNP_62349701,SNP_62349761,SNP_62349772,SNP_62349784,SNP_62349791,SNP_62349797,SNP_62349800,SNP_62349812,SNP_62349842,SNP_62349870,SNP_62349907,SNP_62349935,SNP_62349948,SNP_62349962,SNP_62350001,SNP_62350047,SNP_62350072,SNP_62350134,SNP_62350325,SNP_62350372,SNP_62350386,SNP_62350413,SNP_62350446,SNP_62350592,SNP_62350631,SNP_62350723,SNP_62350729,SNP_62350748,SNP_62350870,SNP_62350956,SNP_62351049,SNP_62351143,SNP_62351160,SNP_62351165,SNP_62351198,SNP_62351213,SNP_62351274,SNP_62351275,SNP_62351276,SNP_62351307,SNP_62351318,SNP_62351320,SNP_62351324,SNP_62351325,SNP_62351336,SNP_62351337,SNP_62351340,SNP_62351345,SNP_62351351,SNP_62351359,SNP_62351363,SNP_62351431,SNP_62351441,SNP_62351451,SNP_62351453,SNP_62351462,SNP_62351466,SNP_62351490,SNP_62351505,SNP_62351553,SNP_62351629,SNP_62351675,SNP_62351713,SNP_62351739,SNP_62351807,SNP_62351829,SNP_62351839,SNP_62351905,SNP_62351908,SNP_62351990,SNP_62352000,SNP_62352029,SNP_62352046,SNP_62352130,SNP_62352144,SNP_62352179,SNP_62352216,SNP_62352262,SNP_62352271,SNP_62352356,SNP_62352383,SNP_62352414,SNP_62352415,SNP_62352422,SNP_62352440,SNP_62352523,SNP_62352550,SNP_62352619,SNP_62352664,SNP_62352726,SNP_62352758,SNP_62352773,SNP_62352778,SNP_62352779,SNP_62352781,SNP_62352788,SNP_62352800,SNP_62352807,SNP_62352810,SNP_62352812,SNP_62352814,SNP_62352822,SNP_62352843,SNP_62352853,SNP_62352859,SNP_62352901,SNP_62352941,SNP_62352949,SNP_62352970,SNP_62353413,SNP_62353436,SNP_62353437,SNP_62353441,SNP_62355145,SNP_62355532,SNP_62357782,SNP_62358345,SNP_62358346,SNP_62359396,SNP_62360012,SNP_62360147,SNP_62360156,SNP_62361045,SNP_62361070,SNP_62362457,SNP_62363677,SNP_62365341,SNP_62365540,SNP_62365789,SNP_62365808,SNP_62366277,SNP_62366408,SNP_62366522,SNP_62366675,SNP_62366715,SNP_62366797,SNP_62366803,SNP_62367038	2.044723e-06	gibberellic acid	1
7	SORBI_3007G190700	SNP_62357782,SNP_62358345,SNP_62358346,SNP_62359396,SNP_62360012,SNP_62360147,SNP_62360156,SNP_62361045,SNP_62361070,SNP_62362457,SNP_62363677,SNP_62365341,SNP_62365540,SNP_62365789,SNP_62365808,SNP_62366277,SNP_62366408,SNP_62366522,SNP_62366675,SNP_62366715,SNP_62366797,SNP_62366803,SNP_62367038,SNP_62369346,SNP_62370759,SNP_62370763,SNP_62370833,SNP_62370843,SNP_62370885,SNP_62370903,SNP_62371786,SNP_62372292,SNP_62372346,SNP_62372505,SNP_62372977,SNP_62374547,SNP_62377164,SNP_62378982,SNP_62379703,SNP_62380622,SNP_62380985,SNP_62381005,SNP_62381485,SNP_62381994,SNP_62385583,SNP_62385640,SNP_62387208	2.044723e-06	gibberellic acid	1
7	SORBI_3007G190800	SNP_62363677,SNP_62365341,SNP_62365540,SNP_62365789,SNP_62365808,SNP_62366277,SNP_62366408,SNP_62366522,SNP_62366675,SNP_62366715,SNP_62366797,SNP_62366803,SNP_62367038,SNP_62369346,SNP_62370759,SNP_62370763,SNP_62370833,SNP_62370843,SNP_62370885,SNP_62370903,SNP_62371786,SNP_62372292,SNP_62372346,SNP_62372505,SNP_62372977,SNP_62374547,SNP_62377164,SNP_62378982,SNP_62379703,SNP_62380622,SNP_62380985,SNP_62381005,SNP_62381485,SNP_62381994,SNP_62385583,SNP_62385640,SNP_62387208,SNP_62389372,SNP_62389381,SNP_62390565	2.044723e-06	gibberellic acid	1
7	SORBI_3007G190901	SNP_62370759,SNP_62370763,SNP_62370833,SNP_62370843,SNP_62370885,SNP_62370903,SNP_62371786,SNP_62372292,SNP_62372346,SNP_62372505,SNP_62372977,SNP_62374547,SNP_62377164,SNP_62378982,SNP_62379703,SNP_62380622,SNP_62380985,SNP_62381005,SNP_62381485,SNP_62381994,SNP_62385583,SNP_62385640,SNP_62387208,SNP_62389372,SNP_62389381,SNP_62390565,SNP_62396201,SNP_62396206,SNP_62396281,SNP_62396856,SNP_62396957,SNP_62397437,SNP_62397631	3.160307e-06	gibberellic acid	1
7	SORBI_3007G191000	SNP_62377164,SNP_62378982,SNP_62379703,SNP_62380622,SNP_62380985,SNP_62381005,SNP_62381485,SNP_62381994,SNP_62385583,SNP_62385640,SNP_62387208,SNP_62389372,SNP_62389381,SNP_62390565,SNP_62396201,SNP_62396206,SNP_62396281,SNP_62396856,SNP_62396957,SNP_62397437,SNP_62397631,SNP_62398654,SNP_62399112,SNP_62399492,SNP_62401820	3.319313e-06	gibberellic acid	1
7	SORBI_3007G191100	SNP_62369346,SNP_62370759,SNP_62370763,SNP_62370833,SNP_62370843,SNP_62370885,SNP_62370903,SNP_62371786,SNP_62372292,SNP_62372346,SNP_62372505,SNP_62372977,SNP_62374547,SNP_62377164,SNP_62378982,SNP_62379703,SNP_62380622,SNP_62380985,SNP_62381005,SNP_62381485,SNP_62381994,SNP_62385583,SNP_62385640,SNP_62387208,SNP_62389372,SNP_62389381,SNP_62390565,SNP_62396201,SNP_62396206,SNP_62396281,SNP_62396856,SNP_62396957,SNP_62397437,SNP_62397631,SNP_62398654,SNP_62399112,SNP_62399492,SNP_62401820,SNP_62402875	3.160307e-06	gibberellic acid	1
7	SORBI_3007G191200	SNP_62402875,SNP_62408182,SNP_62408650,SNP_62408918,SNP_62409221,SNP_62409732,SNP_62409777,SNP_62409950,SNP_62410482,SNP_62410661,SNP_62411427,SNP_62411828,SNP_62412097,SNP_62413076,SNP_62413785,SNP_62413811,SNP_62414080,SNP_62415388,SNP_62417894,SNP_62417996,SNP_62418100,SNP_62418255,SNP_62418327,SNP_62418361,SNP_62418388,SNP_62418393,SNP_62418396,SNP_62418434,SNP_62418435,SNP_62418559,SNP_62418679,SNP_62418730,SNP_62418758,SNP_62418766,SNP_62418795,SNP_62418797,SNP_62418976,SNP_62419078,SNP_62419089,SNP_62419106,SNP_62419107,SNP_62419112,SNP_62421080,SNP_62421091,SNP_62421316,SNP_62423816,SNP_62424219,SNP_62425601,SNP_62427620,SNP_62427621,SNP_62427808,SNP_62429383,SNP_62430273	6.224276e-06	gibberellic acid	1
