,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PI534070,584.7337722,0.161405911,0.083637671,2.409013773,6.578272319,29.8733092,402.6038986,1.790973241,0.039525514,208.3571449,0.032192253,0.127862721,2.782962968,144.2678617,0.601416351,0.16380956,0.000276033,0.000143035,0.004119847,0.01125003,0.051088736,0.688525134,0.003062887,6.76E-05,0.356328221,5.51E-05,0.000218668,0.004759368,0.246724011,0.00102853,0.000280144,0.518182207,14.92518932,40.75608071,185.0818789,2494.356601,11.09608214,0.244882695,1290.889188,0.199449032,0.792181158,17.24201399,893.8201899,3.726111076,1.014891953,28.80297533,78.65202659,357.1752879,4813.667024,21.41347578,0.472580285,2491.187793,0.384901352,1.528769509,33.27403712,1724.914862,7.19073528,1.958561949,2.730691037,12.40063861,167.1239505,0.743446659,0.016407343,86.49064079,0.01336325,0.053076791,1.155229164,59.88669026,0.249652517,0.067998598,4.54120896,61.20207238,0.272255868,0.006008495,31.67353597,0.004893725,0.019437128,0.42305378,21.93096525,0.091424666,0.024901608,13.47704387,0.059952288,0.001323105,6.974692477,0.001077626,0.004280166,0.093158845,4.829323083,0.020132231,0.005483476,0.004448475,9.82E-05,0.517523913,8.00E-05,0.000317589,0.006912409,0.358336971,0.001493817,0.000406875,0.022069294,116.3373858,0.017974726,0.071392871,1.553883053,80.55277339,0.335804208,0.091463991,5271.459412,0.814467645,3.234941356,70.40927892,3649.993273,15.21590194,4.144400453,0.000154505,0.000613671,0.013356696,0.692406597,0.002886469,0.000786196,3.971847593,86.44822092,4481.446617,18.68202135,5.088477704,21.76524121,1128.302764,4.703609823,1.281136193,51.83966274,0.216106487,0.058861566,0.004168748,0.001135454,0.272372973,-1191228.343,-2037.214883,-7380326.65,-14242724.96,-494487.9754,-181085.2889,-39876.0089,-2958.809757,-665129.0571,-30138212.28,-5717.242593,-37003572.16,-9316463.255,-428043.1889,-8257.059678,-1980704.949,-7272031.894
PI534075,574.4478879,0.224255609,0.075985647,-1.269643661,10.19918849,8.334446834,-510.1844357,1.330373068,0.050235966,-163.3431871,0.01737344,0.110402393,1.499896139,131.0822331,0.289870145,0.544768599,0.000390385,0.000132276,-0.002210198,0.017754767,0.014508621,-0.888130057,0.002315916,8.75E-05,-0.284348138,3.02E-05,0.000192189,0.002611022,0.228188206,0.000504607,0.000948334,0.338834991,-5.661591539,45.48019341,37.16494253,-2275.01304,5.932395944,0.224012083,-728.379493,0.077471597,0.492306051,6.688332762,584.5215352,1.292588158,2.429230647,-16.70899313,134.2251969,109.684488,-6714.22108,17.5082152,0.661124408,-2149.658424,0.228641077,1.452937459,19.73920326,1725.092008,3.814801279,7.169361815,-8.033111025,-6.564398416,401.8327752,-1.047831851,-0.039566981,128.6527804,-0.013683714,-0.086955417,-1.181352048,-103.243325,-0.228308268,-0.429072043,0.817167645,-50.02206168,0.13043911,0.004925487,-16.01531213,0.001703414,0.010824625,0.147060341,12.85222184,0.028420903,0.053412936,-61.21395286,0.159623439,0.006027511,-19.59856369,0.002084534,0.013246517,0.17996349,15.72776642,0.03477977,0.065363498,-0.002607632,-9.85E-05,0.320164975,-3.41E-05,-0.000216397,-0.00293991,-0.25693107,-0.000568167,-0.001067788,0.037760811,-122.7799863,0.013059074,0.082986041,1.127425213,98.530432,0.21788636,0.409485589,-3251.518772,0.345836691,2.197676324,29.85701785,2609.330387,5.770171592,10.84419472,-0.000106362,-0.000675892,-0.009182484,-0.80249587,-0.001774608,-0.003335117,6.354665028,86.33270749,7544.978474,16.68467155,31.35640321,13.58572121,1187.313327,2.625578449,4.934391202,87.3942066,0.193260145,0.363204215,0.002211361,0.00415593,1.87935394,973419.3599,1694.530314,4340668.947,12810568.74,-766687.0557,95440.86385,116794.7171,-1907.975414,731689.0154,19376941.14,-5959.350845,56029165.39,8817013.193,648991.1764,7426.020576,3358122.168,1786849.245
PI534079,73.22494093,0.118354288,0.086247747,23.44038776,5.240259355,6.916908454,69.45099166,0.907972441,0.041734513,16.80099001,0.034891976,0.15508697,3.443812498,178.7204201,0.382897646,0.167229512,0.001616311,0.001177847,0.320114806,0.071563859,0.0944611,0.948460877,0.01239977,0.000569949,0.229443545,0.000476504,0.002117953,0.047030594,2.440704189,0.00522906,0.002283778,0.728725155,198.0527123,44.27604136,58.44239837,586.8058756,7.671648032,0.352623583,141.9550595,0.29480956,1.310362068,29.09748817,1510.046006,3.235181858,1.41295693,271.7797114,60.75821738,80.19813504,805.2499242,10.52749172,0.483891054,194.7991757,0.404555212,1.798156767,39.92930391,2072.174943,4.439508966,1.938943538,0.223556854,0.29508507,2.962877251,0.038735385,0.001780453,0.716753928,0.001488541,0.006616229,0.146917898,7.624465169,0.016334954,0.007134247,1.319955366,13.25335006,0.173268607,0.007964208,3.206137114,0.006658444,0.029595285,0.657183598,34.10526234,0.073068453,0.031912449,10.04075623,0.131268535,0.006033695,2.428973886,0.005044447,0.022421429,0.497883198,25.83819364,0.055356761,0.024176916,0.013073571,0.00060092,0.241911449,0.000502397,0.002233042,0.049586225,2.573331435,0.005513206,0.002407878,0.045964515,18.50385457,0.038428452,0.170805812,3.792860159,196.8346306,0.421706242,0.184179061,402.568252,0.836046066,3.716036393,82.51713601,4282.317117,9.174604345,4.006983643,0.002076781,0.009230823,0.20497676,10.63749338,0.022790184,0.009953551,4.444774688,98.69926951,5122.106652,10.97380242,4.792778537,22.20568565,1152.388369,2.468922092,1.078295048,51.89609485,0.111184231,0.048559412,0.002142439,0.000935705,0.436747296,-1088141.676,-14860.26021,-9193935.375,-12616464.95,-46421.65851,-207650.3475,-157316.1888,-15667.76298,-1198430.29,-26072945.24,-64766.52124,-31186015.09,-7016332.049,-315970.07,-6088.513421,-2841860.451,-6506875.887
PI534096,99.69940712,0.20795966,0.149407253,1.071618113,8.977216909,14.54685448,-330.9255182,1.427010895,0.087600136,21.30654817,0.140130929,0.17774717,2.649356895,81.85626659,0.818664265,0.192260802,0.002085867,0.001498577,0.01074849,0.090042831,0.145907131,-3.319232559,0.014313133,0.000878643,0.213707872,0.001405534,0.001782831,0.026573447,0.821030626,0.008211325,0.001928405,0.718443437,5.153009537,43.16806872,69.9503666,-1591.296685,6.861960117,0.421236196,102.455198,0.673837076,0.854719467,12.73976352,393.6160814,3.936649365,0.924510077,7.172463794,60.08554957,97.36377707,-2214.922713,9.55114873,0.58631783,142.6071876,0.937912495,1.189682337,17.73245168,547.873446,5.479414474,1.286823749,8.377253799,13.57466275,-308.809187,1.331641261,0.081745666,19.88259428,0.130765734,0.165868016,2.472295739,76.38566911,0.7639515,0.179411676,1.620419182,-36.86281858,0.158959164,0.009758051,2.373402401,0.015609618,0.019799808,0.295120071,9.1182231,0.091193548,0.021416526,-22.7489399,0.098097558,0.00602193,1.464684218,0.009633074,0.012218942,0.182125758,5.627076748,0.056277752,0.013216658,-0.004312181,-0.000264713,-0.064384724,-0.000423452,-0.000537121,-0.008005901,-0.247355559,-0.002473863,-0.000580979,0.061387153,14.93089383,0.09819892,0.124559084,1.856577902,57.36204738,0.573691671,0.134729736,243.2250572,1.599665654,2.029074125,30.2437531,934.4308127,9.34546793,2.194754592,0.006576895,0.008342373,0.124344726,3.841836131,0.03842313,0.009023555,1.268436388,18.90629646,584.1413236,5.842138265,1.372008323,14.90519874,460.5207868,4.605779461,1.081653235,30.89665524,0.309004901,0.072568857,0.010001241,0.002348761,0.234846945,-892892.3012,-8955.84364,-4293584.148,-5976231.294,-833218.7468,-99462.03932,-61380.43812,2698.166965,-625708.1177,-10192818.62,-41906.94307,-6371843.139,-5023384.063,-337022.28,-10908.05064,-1090669.691,-4644172.364
PI534097,18.34062403,-0.170643114,-0.283522589,1.007560333,-13.68311531,4.421270396,60.61904227,-0.752372659,-0.037709678,-101.0870148,0.014688502,0.046116942,2.760431451,58.52847581,-0.469842421,0.073733672,-0.009304106,-0.015458721,0.05493599,-0.746055057,0.241064338,3.30517883,-0.041022195,-0.002056074,-5.511645328,0.000800873,0.00251447,0.150509135,3.191193261,-0.025617581,0.004020238,1.661494464,-5.90448867,80.18556967,-25.90945682,-355.2387251,4.409042012,0.220985639,592.3884789,-0.086077321,-0.270253754,-16.17663547,-342.9876215,2.75336291,-0.432092866,-3.553721544,48.26111156,-15.59406751,-213.8067462,2.653660369,0.133004138,356.5395443,-0.051807167,-0.16265703,-9.736195829,-206.4332015,1.657160448,-0.260062778,-13.58044264,4.388094935,60.164181,-0.746727153,-0.037426719,-100.3284979,0.014578285,0.045770899,2.739718267,58.08930132,-0.46631691,0.073180404,-0.323118697,-4.430207661,0.05498548,0.002755928,7.387719279,-0.001073476,-0.003370354,-0.201739983,-4.277423268,0.034337387,-0.005388661,13.7107747,-0.170171148,-0.00852915,-22.86379382,0.003322236,0.010430699,0.624352551,13.23793176,-0.106268647,0.016677033,-0.01241149,-0.000622076,-1.667578552,0.000242308,0.000760767,0.045537365,0.96551304,-0.00775074,0.001216345,0.05012101,134.3576399,-0.019522908,-0.061295346,-3.668968321,-77.79186965,0.624480988,-0.098001531,2680.665049,-0.389515453,-1.222947135,-73.20220237,-1552.081045,12.45946534,-1.9552984,-0.000145306,-0.00045621,-0.027307478,-0.57899104,0.004647901,-0.000729408,3.139662691,187.9314462,3984.645624,-31.9870887,5.019822411,59.85720911,1269.131756,-10.18806536,1.598841311,21.20265504,-0.170206154,0.026710923,-0.008027587,0.001259791,-0.156932769,-204677.5081,-11159.78975,1199447.802,721908.9972,-203141.6892,14958.39971,-46293.82276,-3376.455655,272042.7247,5427718.324,2024.76558,-13934539.14,-4438228.088,-74146.92657,-3497.058573,435630.1153,-2775902.811
PI534099,2.183808008,0.007104499,0.005704617,0.054727209,0.212026492,-0.556805725,-24.27277491,0.114413404,0.003993811,-6.128463096,0.004967468,0.022328043,0.713165006,-17.19222189,0.088090303,0.000915177,0.003253262,0.002612234,0.025060449,0.097090262,-0.25497009,-11.11488502,0.052391695,0.001828829,-2.806319545,0.002274682,0.010224362,0.326569462,-7.872588536,0.040337934,0.000419074,0.802958313,7.703175978,29.84397357,-78.37367484,-3416.535574,16.10435832,0.562152381,-862.6171611,0.69920033,3.142803184,100.3821616,-2419.906167,12.39922738,0.128816552,9.593494279,37.16752551,-97.60615664,-4254.935182,20.05628197,0.700101578,-1074.298812,0.870780362,3.914030323,125.0154086,-3013.738234,15.44193165,0.160427447,3.874242735,-10.17420283,-443.5229812,2.090612803,0.072976702,-111.9820141,0.090767799,0.407987977,13.03126942,-314.1439549,1.609625357,0.016722525,-2.626113934,-114.4799156,0.539618435,0.018836378,-28.90423285,0.023428527,0.105307799,3.363565557,-81.08525365,0.415468381,0.004316334,43.5928975,-0.20548173,-0.007172719,11.00646566,-0.008921367,-0.04010024,-1.280814786,30.87651781,-0.158206533,-0.00164362,-0.004713652,-0.000164539,0.252483003,-0.000204652,-0.00091988,-0.029381272,0.708292396,-0.003629181,-3.77E-05,0.034906848,-53.56420565,0.043416839,0.195152338,6.233229512,-150.2640539,0.769929924,0.007998863,-1534.489917,1.243791459,5.590660625,178.5675288,-4304.715673,22.0567017,0.229148815,-0.000810557,-0.003643335,-0.116369307,2.805307239,-0.014373963,-0.000149332,4.494853688,143.5670969,-3460.962562,17.7334404,0.184234112,31.94032706,-769.9833637,3.945276449,0.040987789,-24.10693423,0.123520227,0.001283261,-0.005123846,-5.32E-05,0.010389079,53791.67231,24632.05195,7571493.689,9429497.858,982905.4549,253702.6,-96607.61352,-2216.131963,470151.8394,13468756.76,-8777.351101,10828790.2,2409152.991,75426.68508,-3128.837718,610642.3775,58777335.33
PI534101,16.86748448,0.59220477,0.158077879,0.985087119,-24.8660971,5.969742617,420.6986945,4.416819109,0.127499352,14.30211324,0.107531836,0.284509505,4.73533492,73.14328196,0.16688944,24.14487086,0.035109252,0.009371752,0.058401543,-1.474203052,0.353920149,24.94140101,0.261854049,0.007558884,0.847910265,0.006375096,0.016867335,0.28073747,4.336347963,0.009894151,1.431444676,0.266931114,1.663423141,-41.98901858,10.08053788,710.3939646,7.45826331,0.215296056,24.15062147,0.181578808,0.480424204,7.996110736,123.5101196,0.281810361,40.77115228,6.231656976,-157.3028258,37.76456673,2661.338175,27.94077913,0.806560363,90.47510828,0.680245943,1.799805937,29.95570882,462.7040945,1.055741897,152.7403517,-25.24253604,6.060116414,427.0675015,4.483683752,0.129429519,14.51862781,0.109159722,0.288816593,4.80702146,74.25057192,0.169415919,24.51039142,-0.240075577,-16.91856558,-0.17762414,-0.005127437,-0.575165181,-0.004324436,-0.011441663,-0.19043338,-2.94148622,-0.006711525,-0.9709956,70.47183128,0.739867594,0.021357596,2.395767147,0.018012809,0.047658588,0.793222627,12.25233425,0.027955885,4.04454135,0.010498771,0.000303066,0.033996096,0.000255603,0.000676279,0.011255882,0.173861443,0.000396696,0.057392312,0.028866781,3.238102554,0.02434599,0.064415023,1.072114298,16.56017151,0.037784984,5.466574534,112.1740076,0.843391238,2.231458449,37.14007059,573.675717,1.308943441,189.3724992,0.007518598,0.01989283,0.331093374,5.114159058,0.011668866,1.688203027,2.645816495,44.03658578,680.2011821,1.552000284,224.5369535,16.64385488,257.0855474,0.586586517,84.86490046,15.44627428,0.035243429,5.098872893,0.002281678,0.330103739,144.6758456,-421447.8508,-24985.81524,-711658.9937,-2666077.334,-427827.9989,16948.6932,-70597.3235,-1001.780743,-95418.86149,-3305490.149,-29467.523,-3919284.432,-1481313.779,-89000.64259,-5761.948869,-2525311.672,-17454.96396
PI534104,-34.52141241,0.135554755,0.119686456,-1.063869236,4.366883427,-5.795063554,-101.8768414,1.012546686,0.020466509,40.42303539,-0.252021556,0.196885925,2.289609812,-62.22624709,0.562510185,-0.078007899,-0.003926686,-0.003467021,0.030817662,-0.12649782,0.167868669,2.951120314,-0.029330975,-0.000592864,-1.170955432,0.007300442,-0.005703299,-0.066324338,1.80254059,-0.01629453,0.002259696,0.882938087,-7.848262041,32.21490413,-42.75072142,-751.5549098,7.469650834,0.150983333,298.2044819,-1.859186397,1.452445736,16.89066398,-459.0487972,4.149689817,-0.575471507,-8.88880224,36.48602844,-48.41870802,-851.1977468,8.459993908,0.171001042,337.7411015,-2.105681503,1.645014252,19.13006612,-519.9105172,4.699865007,-0.651768811,-4.104718212,5.447157752,95.76067999,-0.951758592,-0.019237805,-37.9962443,0.236891478,-0.185065907,-2.152153418,58.49050335,-0.528739968,0.073324706,-1.327047917,-23.32941631,0.231869411,0.004686754,9.256724175,-0.057711995,0.045086142,0.524312098,-14.24957825,0.128812732,-0.017863518,17.57993514,-0.174725726,-0.003531714,-6.975425724,0.043489006,-0.033974766,-0.395096584,10.73780236,-0.09706713,0.013461095,-0.009938929,-0.000200895,-0.396783359,0.002473787,-0.001932588,-0.022474291,0.610798747,-0.005521473,0.000765708,0.020212904,39.92214476,-0.248898702,0.194446269,2.261238759,-61.45518813,0.555539999,-0.077041286,1975.08213,-12.31385191,9.619907786,111.8710503,-3040.393861,27.48442327,-3.811490299,-0.006234602,0.004870637,0.056641214,-1.539375915,0.013915585,-0.001929788,-0.781226529,-9.084976097,246.9084315,-2.23199235,0.309528678,11.62911878,-316.0522874,2.857036042,-0.396208611,-27.17766441,0.245679496,-0.03407039,-0.009039758,0.001253617,-0.138678198,455173.3791,-13185.24786,3357856.242,3803048.36,-427847.1111,104233.0043,-78545.01937,-4467.878791,449533.2267,22239913.41,11260.2474,-1806089.076,2311863.472,198799.5408,-7314.813288,809182.4667,-5834965.241
PI534105,153.7001946,0.083163479,0.065158766,0.75114983,4.146758965,4.559097738,276.8035642,0.6496026,0.027693326,18.04143283,0.019422102,0.080331308,1.574820767,58.75217658,0.4119524,0.104922352,0.000541076,0.000423934,0.00488711,0.02697953,0.029662277,1.800931774,0.004226427,0.000180178,0.117380677,0.000126364,0.000522649,0.010246056,0.382251803,0.002680233,0.000682643,0.783502163,9.032207878,49.8627404,54.82091168,3328.426942,7.8111523,0.332998644,216.9393711,0.233541242,0.965944535,18.93644645,706.4660747,4.953525337,1.261639767,11.52799354,63.64084586,69.96906232,4248.14008,9.969535079,0.42501305,276.8842018,0.298073512,1.232854968,24.16897788,901.6772485,6.322286741,1.610256903,5.520548361,6.069491803,368.506459,0.864810953,0.036867912,24.01842097,0.025856495,0.106944453,2.096546792,78.21632144,0.548429067,0.139682322,1.099436398,66.75178532,0.156653089,0.006678306,4.350731014,0.004683682,0.019372071,0.379771475,14.16821597,0.099343223,0.025302255,60.71454925,0.142484903,0.0060743,3.957237566,0.004260076,0.017620001,0.345423778,12.88679909,0.090358317,0.023013841,0.0023468,0.000100047,0.065177748,7.02E-05,0.000290211,0.005689308,0.21225224,0.001488248,0.00037905,0.042631181,27.7730305,0.029898437,0.123662233,2.424283348,90.44325953,0.634160639,0.161517753,651.4722364,0.701327907,2.900746153,56.86643719,2121.528385,14.87551205,3.788723441,0.001076528,0.004452601,0.087289118,3.256513888,0.022833685,0.005815633,4.136076897,81.08395036,3025.01635,21.21049499,5.402214006,19.60407226,731.373334,5.128167468,1.306120302,37.30721476,0.261586848,0.066624948,0.007011696,0.001785846,0.254695329,-510279.9024,-3319.969136,-6135865.267,-7831331.623,-679331.7149,-123055.1153,-111925.6335,-1843.47302,-785526.2619,-18426096.88,-28283.77918,-26273155.1,-6352192.127,-324024.1131,-8685.293586,-1238686.561,-4863405.092
PI534108,55.00336121,0.452967469,0.244619203,1.830873778,89.97755079,9.169503057,83.35881627,5.162491436,0.084155304,-51.24050439,0.031342134,0.141650052,3.977657511,89.29258973,-6.0743249,0.102504595,0.008235269,0.00444735,0.03328658,1.635855497,0.166708049,1.515522223,0.093857745,0.001530003,-0.931588602,0.000569822,0.002575298,0.072316626,1.623402421,-0.110435522,0.001863606,0.540037022,4.041954233,198.6402048,20.24318232,184.0282625,11.39704679,0.18578664,-113.1218198,0.069192904,0.312715728,8.781331518,197.1280409,-13.41006875,0.226295709,7.484587291,367.827013,37.48480472,340.7697157,21.1041953,0.344025747,-209.4704903,0.128126222,0.579063499,16.26061021,365.0269015,-24.83175819,0.419037399,49.14459525,5.008266089,45.52952653,2.819687243,0.045964558,-27.98691259,0.017118676,0.077367459,2.172546004,48.77047822,-3.317719098,0.055986707,0.101908787,0.926440157,0.057375327,0.000935292,-0.569480987,0.000348333,0.001574282,0.044207221,0.992387423,-0.067509338,0.001139224,9.090876109,0.563006676,0.009177739,-5.588144098,0.003418084,0.015447953,0.433792048,9.737996615,-0.662448648,0.01117886,0.061930959,0.001009555,-0.614698081,0.000375991,0.001699281,0.047717298,1.071183514,-0.072869616,0.001229679,0.016301297,-9.925537897,0.006071126,0.027438312,0.770491837,17.29641411,-1.17662663,0.019855644,-608.8802721,0.372432074,1.683198147,47.26567813,1061.045299,-72.17994127,1.218040809,-0.000611667,-0.002764416,-0.077627212,-1.742617306,0.118545377,-0.00200046,4.519476881,126.910869,2848.963273,-193.8069956,3.270504598,28.08087581,630.3745649,-42.88261688,0.723646715,22.44853648,-1.527111091,0.025770091,-0.0680272,0.001147963,-0.01687506,-887736.9194,-16139.68492,-1959824.889,-3629056.543,-484870.6284,-9866.204533,-96814.07094,-10649.58644,-171959.0106,-10548793.45,17324.90595,-28324073.55,-6267113.274,-223180.8337,-9941.887923,146145.7749,-8660459.787
PI534112,7.422254939,0.720140629,-0.999169529,-1.725066115,16.65759111,1.635673216,85.51042089,5.135641431,-0.147837076,17.07221351,0.039680327,0.281579459,11.06459383,44.71053531,-2.165626156,0.141473001,0.097024507,-0.134618056,-0.232418063,2.244276334,0.220374163,11.52081431,0.691924688,-0.019918081,2.300138388,0.005346128,0.037937185,1.490732119,6.023847966,-0.291774693,0.01906065,-1.38746446,-2.395457283,23.13102529,2.271324724,118.7412811,7.131442419,-0.205289175,23.70677728,0.055100803,0.391006211,15.36449047,62.08583921,-3.007226739,0.196451909,1.726499923,-16.67143624,-1.637032724,-85.58149381,-5.139909976,0.147959952,-17.08640327,-0.039713307,-0.281813497,-11.07379029,-44.74769696,2.16742614,-0.141590588,-9.656204454,-0.948180016,-49.56935861,-2.977069334,0.085699368,-9.896556055,-0.023002206,-0.163228213,-6.41401146,-25.91815752,1.255387336,-0.082010191,0.098193863,5.133420574,0.308306369,-0.008875057,1.024890898,0.002382117,0.016903972,0.66423733,2.684093698,-0.130008363,0.008493005,52.27842582,3.139772285,-0.090383014,10.43742316,0.024259324,0.17214897,6.764550354,27.33463804,-1.323996832,0.086492216,0.060058662,-0.001728878,0.199650678,0.000464041,0.003292926,0.129394683,0.52286651,-0.025325874,0.001654453,-0.028786487,3.324261193,0.00772646,0.054828489,2.154471643,8.705930099,-0.421685623,0.02754729,-115.4799189,-0.268405788,-1.904660639,-74.84315952,-302.43114,14.64873508,-0.95695211,0.002324264,0.016493436,0.648105404,2.618906757,-0.12685093,0.00828674,7.096198093,278.8433146,1126.768325,-54.57682265,3.56531846,39.29474782,158.7847902,-7.690994803,0.502426569,4.040865484,-0.195725771,0.0127861,-0.048436596,0.003164198,-0.065326604,614009.2373,82725.4308,852624.0742,-614519.5778,-355933.7418,36860.62609,375386.2515,7180.519414,119558.4321,-4153283.165,35965.41462,15473895.7,2180589.591,55493.15651,13732.98783,-283525.0376,4340116.001
PI534114,70.00222004,0.171755464,0.102924604,-9.272188683,-83.57568616,18.35376916,1884.805193,0.937735908,0.037793182,-19.70512403,0.030638449,0.318475662,2.498111389,101.6655773,0.438210209,0.119553456,0.002453572,0.001470305,-0.132455638,-1.193900509,0.262188387,26.92493456,0.013395802,0.000539885,-0.281492844,0.000437678,0.004549508,0.035686174,1.45231933,0.006259947,0.001707852,0.599250831,-53.98482524,-486.5969585,106.8598855,10973.7714,5.459715157,0.220040639,-114.7277858,0.178384132,1.854238904,14.5445818,591.9204851,2.551361104,0.696067846,-90.08719303,-812.0088179,178.3224654,18312.48426,9.110901278,0.367192882,-191.4520264,0.297678574,3.094261718,24.27127516,987.7674839,4.257584595,1.161563424,9.013587732,-1.979443019,-203.275112,-0.101134256,-0.004075972,2.125185834,-0.003304338,-0.03434741,-0.269419818,-10.96457166,-0.047260709,-0.012893769,-0.219606563,-22.55207561,-0.0112202,-0.000452203,0.235775797,-0.000366595,-0.003810626,-0.029890408,-1.216449208,-0.005243274,-0.001430481,102.6930859,0.05109228,0.002059151,-1.073628194,0.001669327,0.017352058,0.136108903,5.539220657,0.023875761,0.006513837,0.000497524,2.01E-05,-0.010454727,1.63E-05,0.00016897,0.001325395,0.053939568,0.000232496,6.34E-05,0.040302586,-21.01351124,0.032672791,0.339621913,2.663981798,108.4160012,0.467306632,0.127491605,-521.3936213,0.810687212,8.426802018,66.09952524,2690.050741,11.59495406,3.163360406,-0.001554847,-0.016162073,-0.12677471,-5.159347239,-0.022238389,-0.006067125,10.39464037,81.53517692,3318.235074,14.30262361,3.90207266,7.843963238,319.2255775,1.375961371,0.375392753,40.69697522,0.175416601,0.047857536,0.004310311,0.001175948,0.27282216,643036.4407,9185.943536,3743906.758,6247645.506,-69351.09527,-7694.061158,35035.66134,341.1686486,685732.9825,17014614.97,-32632.95575,20987891.17,2019107.004,257409.0345,6325.016371,1467415.472,5378652.064
